"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "SoundSpeed"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         279,      -1.812011958,      0.3739423959,      0.9728099179,       3.961671169,       1867.731878,     -0.5509007717,        5.62192495
          0,           0,         280,      -1.798555394,      0.3768537035,      0.9781012899,       3.976544963,        1858.22582,     -0.5259522049,       5.639102523
          0,           0,         281,      -1.786408593,      0.3732926102,      0.9814250829,       3.991914195,       1872.945888,     -0.5139611826,       5.642409036
          0,           0,         282,      -1.774302614,      0.3724531138,       0.984006484,       4.008326633,       1796.769054,     -0.5125362374,       5.633801913
          0,           0,         283,      -1.765156032,      0.3725298472,      0.9825109342,       4.023602413,       1679.795582,     -0.5166588633,       5.618370994
          0,           0,         284,      -1.759094429,      0.3710430722,      0.9779726965,       4.038241379,       1568.333254,     -0.5191891207,       5.603253366
          0,           0,         285,      -1.757202823,      0.3707503846,      0.9698137597,       4.050095815,       1530.643819,     -0.5115373332,       5.600213904
          0,           0,         286,      -1.761665768,      0.3638620192,        0.95617293,       4.058026659,        1482.21103,     -0.4848155789,       5.619690748
          0,           0,         287,      -1.772410135,      0.3559789139,      0.9398308305,       4.060741835,        1429.84536,     -0.4375414646,       5.662877715
          0,           0,         288,      -1.791415999,      0.3466138025,      0.9173854292,       4.055405659,       1407.534971,     -0.3753998831,       5.721470991
          0,           0,         289,      -1.818352111,      0.3376956638,      0.8898930293,       4.040367298,       1390.308928,     -0.3055521518,       5.787984567
          0,           0,         290,      -1.853899178,      0.3318481214,      0.8616677936,       4.012653483,       1378.285482,     -0.2763611652,       5.816875338
          0,           0,         291,      -1.894017827,      0.3247737943,      0.8315297719,       3.978473433,       1408.158339,     -0.2665477687,        5.82494072
          0,           0,         292,       -1.93636198,       0.315325121,      0.7988031883,       3.937103624,       1438.952745,     -0.2585330738,       5.820161863
          0,           0,         293,      -1.980896413,       0.301800065,      0.7681404103,       3.887398227,       1453.726833,     -0.2656679139,       5.775876806
          0,           0,         294,      -2.016355481,       0.289439822,      0.7434388825,       3.847046146,       1488.658697,     -0.2845548257,       5.707926609
          0,           0,         295,      -2.043258523,      0.2784822528,      0.7218072235,       3.816450889,       1540.561019,     -0.3054233487,        5.64305839
          0,           0,         296,      -2.065893707,      0.2689851149,      0.7017945265,       3.787322248,       1575.519527,     -0.3181351114,        5.60292481
          0,           0,         297,      -2.086359173,      0.2594778337,      0.6841511699,       3.755867449,       1603.987821,     -0.3347177073,       5.567558241
          0,           0,         298,      -2.102065146,      0.2500112409,      0.6717578762,       3.730619254,       1628.384095,     -0.4066511231,       5.482643313
          0,           0,         299,      -2.109679127,      0.2411169653,      0.6597433035,       3.724170381,       1640.302849,     -0.4658644453,       5.394622625
          0,           0,         300,      -2.115898581,      0.2325973742,      0.6478342596,       3.720856806,       1641.504014,     -0.4619632652,       5.356254185
          0,           0,         301,      -2.124214975,      0.2232256053,      0.6353977979,       3.713908687,       1634.746565,     -0.4239429493,       5.346458484
          0,           0,         302,       -2.13385872,      0.2128123525,      0.6213337453,        3.70502481,        1624.91286,     -0.3726769479,       5.349795543
          0,           0,         303,      -2.144868306,      0.2018891053,      0.6073531129,       3.694276123,       1639.903688,     -0.3209266224,       5.360552642
          0,           0,         304,      -2.158315471,      0.1891897088,      0.5926156572,       3.678623714,       1700.052585,     -0.2850431638,       5.368563554
          0,           0,         305,      -2.173504231,      0.1767690383,        0.57772141,       3.658568466,       1762.795465,     -0.2755071354,       5.374316502
          0,           0,         306,      -2.190576075,      0.1648435914,      0.5629038892,       3.633146558,       1822.228655,     -0.2908966479,       5.381118369
          0,           0,         307,      -2.208557477,      0.1535978859,      0.5475997065,       3.600251852,       1874.123209,     -0.3334071459,       5.381691305
          0,           0,         308,      -2.226291334,      0.1509024957,      0.5305831179,       3.562215749,       1911.712468,     -0.3912675713,       5.370705302
          0,           0,         309,      -2.240574836,      0.1478408275,      0.5171130461,       3.521165268,        1968.29774,     -0.4770589139,       5.321861426
          0,           0,         310,      -2.250257065,      0.1403273802,      0.5070461867,       3.491973963,       2009.379779,     -0.6002581388,       5.229927761
          0,           0,         311,      -2.256174001,      0.1283050823,      0.4969531321,       3.480721117,       1991.312917,     -0.7199665547,       5.127502437
          0,           0,         312,      -2.259839654,      0.1115242967,      0.4922099653,       3.474585023,       1924.954371,     -0.7835840219,       5.069589214
          0,           0,         313,       -2.26515605,     0.09372190078,      0.4821355141,       3.465962033,       1827.061521,     -0.8034744227,       5.049527016
          0,           0,         314,      -2.269388422,     0.08113916707,      0.4746892803,       3.459863078,       1711.571214,     -0.8000071864,        5.04730582
          0,           0,         315,      -2.272721191,     0.06585431133,      0.4682833204,       3.455518771,       1587.607683,     -0.8081002139,       5.032201721
          0,           0,         316,      -2.273691947,     0.05170448487,      0.4590230656,       3.454148487,       1461.302256,     -0.8000309554,        5.02832818
          0,           0,         317,      -2.274019346,     0.03777863637,      0.4511139636,       3.452888143,       1337.735331,     -0.7869349919,       5.028789946
          0,           0,         318,      -2.269956293,     0.03511912811,      0.4450410075,       3.455500209,       1224.547316,      -0.807217558,       5.013564703
          0,           0,         319,      -2.268195125,     0.01682346364,      0.4418870713,       3.459992045,       1120.772887,      -0.823355817,       5.007828939
          0,           0,         320,      -2.264781301,    0.007978786111,      0.4359640224,       3.465995563,       1025.601359,     -0.8508013326,       5.006640957
          0,           0,         321,      -2.261365755,    0.001956055331,      0.4343615896,       3.472727928,       938.3568087,     -0.8997571657,       5.002233847
          0,           0,         322,      -2.257789375,   -0.003427168127,       0.427313743,       3.478974327,       858.3738708,       -0.96391686,       4.993798656
          0,           0,         323,       -2.25871109,    -0.01105929558,      0.4191062404,       3.484455812,       785.0120309,      -1.027901946,       4.981852095
          0,           0,         324,      -2.260673851,     -0.0223565394,      0.4202061576,       3.489440611,       717.6615833,      -1.077988222,       4.968938407
          0,           0,         325,        -2.2746211,    -0.04404156345,      0.3993525568,       3.484216571,       658.6310996,      -1.131588951,       4.943227674
          0,           0,         326,      -2.297732989,    -0.08040735092,      0.3740103764,       3.473693417,       655.3873296,      -1.180376134,       4.917404804
          0,           0,         327,      -2.325921574,     -0.1075490324,        0.35212144,       3.454361532,       651.4812526,      -1.202223144,       4.910229758
          0,           0,         328,      -2.366042713,     -0.1560194095,      0.3278575472,       3.423366097,       648.4157078,      -1.252063891,       4.873810867
          0,           0,         329,      -2.402043922,     -0.1656262927,      0.3213074281,       3.386047215,       646.4185453,       -1.30190029,       4.838458262
          0,           0,         330,       -2.44885517,      -0.183063853,      0.2845786474,       3.323846316,       643.3264997,      -1.353012786,       4.814253893
          0,           0,         331,      -2.502389199,     -0.2161851991,      0.2300852766,        3.24194295,       641.4807015,      -1.420072339,       4.789511341
          0,           0,         332,      -2.542378055,     -0.2343295442,      0.1959163418,       3.166754725,       639.2933467,       -1.52209332,       4.721831504
          0,           0,         333,      -2.562664603,     -0.2582894359,      0.1567554828,       3.142922449,       637.7603903,      -1.715016869,       4.541597325
          0,           0,         334,      -2.580196583,     -0.2826573435,       0.118519935,       3.127498769,        637.429635,      -1.920892632,       4.322790526
          0,           0,         335,      -2.603309743,     -0.3019275733,      0.0747882253,       3.100313659,       636.5113725,      -2.066577872,       4.156880217
          0,           0,         336,      -2.622939879,     -0.3186580136,     0.03546927486,       3.074459527,         637.67799,      -2.164897987,       4.044278459
          0,           0,         337,      -2.641272936,     -0.3329802465,   -0.008055822731,       3.052316047,       636.8180236,       -2.23286213,       3.967476226
          0,           0,         338,       -2.65659223,     -0.3460456799,    -0.04053505656,       3.034400404,       639.0455743,      -2.277704742,       3.913853623
          0,           0,         339,      -2.668738892,     -0.3538307854,    -0.06992051503,       3.019084723,       639.3075808,       -2.30276971,       3.874469841
          0,           0,         340,      -2.675791669,     -0.3586492428,    -0.08451002473,       3.013000714,       637.7401212,      -2.313660765,       3.844141429
          0,           0,         341,      -2.681679041,     -0.3609306582,    -0.08254638116,       3.014161023,       636.3797119,      -2.318764951,       3.819976448
          0,           0,         342,      -2.687010078,     -0.3630305069,    -0.08714669571,       3.010758706,       633.0471489,      -2.327612305,       3.800094357
          0,           0,         343,      -2.695886469,     -0.3702968816,    -0.08443919149,       3.006279817,       629.9903537,      -2.358070146,       3.781983105
          0,           0,         344,      -2.704552587,     -0.3736181796,    -0.08816737871,       2.997376039,       625.4084449,      -2.431762723,       3.763743926
          0,           0,         345,      -2.712981625,       -0.38252157,    -0.08888312455,       2.991269956,       620.9448538,       -2.51238274,        3.74901359
          0,           0,         346,      -2.717647385,     -0.3842594844,     -0.0825158716,       2.993792279,       615.2396392,      -2.558883271,       3.740012224
          0,           0,         347,      -2.723222854,     -0.3955161297,    -0.07856982625,        2.99500635,       609.2209781,      -2.583135729,       3.735319853
          0,           0,         348,      -2.728524409,     -0.4054060858,    -0.08027142511,        2.99178341,       602.9773532,      -2.607298456,       3.733135562
          0,           0,         349,      -2.733824559,     -0.4155239427,    -0.08515234215,       2.985119703,       597.4277239,      -2.632787056,       3.732072264
          0,           0,         350,      -2.741314339,     -0.4300358274,    -0.09249697794,       2.975144252,       596.8458628,      -2.655917875,       3.730650137
          0,           0,         351,      -2.751170337,     -0.4463739235,     -0.1171458092,       2.954394167,       595.3312839,      -2.676394249,       3.729222738
          0,           0,         352,      -2.759303038,     -0.4602170749,     -0.1412127947,       2.934638583,       598.2956163,      -2.695134931,       3.725027415
          0,           0,         353,      -2.766765446,     -0.4752635326,     -0.1570357807,         2.9199994,        597.570451,      -2.712520793,       3.719032798
          0,           0,         354,      -2.773978866,     -0.4838750454,      -0.173197942,       2.908525859,       592.8512265,      -2.728526825,       3.718760122
          0,           0,         355,      -2.782091344,     -0.4911223027,     -0.1933768754,       2.896271288,       588.9356776,      -2.743047482,       3.721282513
          0,           0,         356,      -2.793381062,     -0.5131840342,     -0.2136809896,       2.877394423,       586.2466126,      -2.756433713,       3.723003807
          0,           0,         357,      -2.806550712,      -0.527864601,     -0.2310226675,       2.858894052,       584.2793245,      -2.768971163,        3.72474978
          0,           0,         358,       -2.81767052,     -0.5427055812,      -0.251809625,       2.838339242,       580.4998376,      -2.780600484,       3.727151102
          0,           0,         359,      -2.823635086,     -0.5510072073,      -0.277450021,       2.819009767,       574.0705215,      -2.791955189,       3.730156782
          0,           0,         360,      -2.826896617,     -0.5570743387,     -0.3056446532,       2.798779793,       566.3258884,      -2.803084567,       3.733595604
          0,           0,         361,      -2.829605808,     -0.5629737962,     -0.3339036119,       2.776216018,        559.432017,      -2.813875858,       3.737342903
          0,           0,         362,      -2.832229638,     -0.5696652321,     -0.3605915362,       2.751736234,       566.0292275,      -2.824824178,       3.741153489
          0,           0,         363,       -2.83448503,      -0.571819727,     -0.3838673388,       2.729227111,       570.5662634,      -2.835767166,       3.744911237
          0,           0,         364,      -2.837243729,     -0.5824309842,     -0.4036790331,       2.708710066,       569.5308696,      -2.846766346,       3.748564691
          0,           0,         365,       -2.83910673,     -0.5876545978,     -0.4189413237,       2.692964817,       564.2245944,      -2.858133986,       3.752084986
          0,           0,         366,      -2.840367165,      -0.592401569,      -0.430177725,       2.680611133,       559.8058255,      -2.869549059,       3.755528852
          0,           0,         367,      -2.841955611,     -0.5954971772,     -0.4391503095,       2.670252216,       560.9724643,      -2.881419016,       3.758844299
          0,           0,         368,      -2.843812896,     -0.5982969295,     -0.4461205871,       2.662055334,       563.5787051,      -2.893402614,       3.762074075
          0,           0,         369,      -2.845252958,     -0.5990492031,     -0.4506573814,        2.65650923,       563.0376894,      -2.905502768,       3.765014232
          0,           0,         370,      -2.845857891,     -0.5983445753,     -0.4528987893,       2.653412062,       568.4275134,      -2.917532567,       3.767436464
          0,           0,         371,      -2.846124377,     -0.5970986348,     -0.4547782063,       2.651879835,       573.2420939,      -2.929397034,       3.769603043
          0,           0,         372,      -2.845824737,       -0.59485533,      -0.455070625,       2.651533791,       577.4259168,      -2.941184859,       3.771576578
          0,           0,         373,      -2.845297547,     -0.5918273888,     -0.4540479279,       2.650932941,       586.6307804,      -2.952399597,       3.773310189
          0,           0,         374,      -2.844723295,     -0.5884079154,     -0.4523169196,       2.648644183,       588.8978512,      -2.962683584,       3.774727557
          0,           0,         375,      -2.843838471,     -0.5847696061,     -0.4497512061,       2.645903012,       587.1483642,      -2.972113067,       3.775586611
          0,           0,         376,      -2.842005162,      -0.577732232,     -0.4474968543,       2.646577376,       581.2168566,       -2.98068221,       3.776071985
          0,           0,         377,      -2.839710935,     -0.5750379146,     -0.4453428239,       2.648596945,       573.6158726,      -2.987842903,       3.776115585
          0,           0,         378,      -2.836719084,     -0.5713776593,     -0.4430482955,       2.651635024,       565.8284208,      -2.993508065,       3.775655554
          0,           0,         379,      -2.833207292,     -0.5667798911,     -0.4411617003,        2.65543185,       556.4619237,      -2.997669625,       3.774521379
          0,           0,         380,      -2.829150266,     -0.5592278722,     -0.4392388713,       2.660502275,       546.2847645,      -2.999897353,       3.772948602
          0,           0,         381,      -2.825060577,     -0.5537840091,     -0.4373782631,        2.66572592,       536.6503236,      -2.999078843,       3.770975205
          0,           0,         382,      -2.820739848,     -0.5470390745,     -0.4352019868,       2.671648129,        527.865427,       -2.99475269,       3.768629606
          0,           0,         383,      -2.816293643,     -0.5400326909,     -0.4332919693,       2.677714339,       519.8526623,      -2.985191315,       3.766177791
          0,           0,         384,      -2.811521576,     -0.5324761103,      -0.431033524,       2.684453125,       512.6243008,      -2.967070546,       3.763552067
          0,           0,         385,      -2.806300166,     -0.5247719113,     -0.4287615856,       2.692103159,        511.239389,      -2.937982218,       3.760910211
          0,           0,         386,      -2.800849903,     -0.5170351981,     -0.4262030522,       2.700674099,       514.3737926,      -2.897068083,       3.758484792
          0,           0,         387,      -2.795707374,     -0.5093978123,     -0.4242995141,       2.709320926,       517.0890649,      -2.847645949,        3.75620749
          0,           0,         388,      -2.791651639,     -0.5020018724,        -0.4225534,       2.716700793,        519.441804,      -2.804979144,        3.75324883
          0,           0,         389,      -2.789566978,     -0.4951688885,     -0.4211658409,       2.720422247,        521.518557,      -2.796025406,       3.747766196
          0,           0,         390,      -2.789928575,     -0.4892582454,     -0.4192629911,       2.718697542,       523.3969056,      -2.880999647,       3.739722689
          0,           0,         391,      -2.790784819,     -0.4839327784,     -0.4176053295,       2.716528512,        525.127897,      -2.876508183,        3.73567651
          0,           0,         392,      -2.790407867,     -0.4791988587,     -0.4180842991,       2.717493609,       526.7266623,      -2.871617294,       3.731339356
          0,           0,         393,       -2.78972226,     -0.4754475536,     -0.4177056304,       2.719024814,       528.1768225,      -2.920935309,       3.725089563
          0,           0,         394,      -2.789084787,     -0.4735401102,     -0.4160995335,       2.719988345,       529.4346356,      -2.945185113,       3.719276408
          0,           0,         395,      -2.788664765,     -0.4726959716,     -0.4130505302,        2.72002287,       530.4438608,      -2.939074891,       3.714084682
          0,           0,         396,      -2.788629889,     -0.4733829671,     -0.4087276531,       2.718796368,       531.2933973,      -2.937666071,       3.708880656
          0,           0,         397,      -2.788743958,     -0.4749861346,     -0.4034449073,       2.716754916,       531.8569639,      -2.936819367,       3.703736444
          0,           0,         398,      -2.788646921,     -0.4772383967,     -0.3977063866,       2.714559219,       532.1008801,      -2.933676063,       3.698693946
          0,           0,         399,      -2.788154805,     -0.4797422721,     -0.3920120496,       2.712611605,       532.1784573,      -2.931472091,       3.693684157
          0,           0,         400,      -2.787159539,     -0.4824250433,     -0.3867085736,       2.711207777,       531.9365557,      -2.928539903,       3.688838245
          0,           0,         401,      -2.785237167,     -0.4844788778,     -0.3820388752,       2.711165047,       531.5414263,      -2.925436217,       3.684184435
          0,           0,         402,      -2.782171574,     -0.4862386295,     -0.3782483207,       2.712838474,       530.9486495,      -2.922793493,       3.679664057
          0,           0,         403,      -2.777935028,     -0.4864980334,     -0.3748796572,       2.716506467,       530.1850695,      -2.918793234,       3.675329805
          0,           0,         404,      -2.772893459,     -0.4863122003,     -0.3719413899,       2.721657025,       529.3869994,      -2.911220376,       3.671211385
          0,           0,         405,        -2.7674557,     -0.4853148182,      -0.369186217,       2.727828292,       528.4875347,       -2.90314976,       3.667250397
          0,           0,         406,      -2.762171363,      -0.483423839,     -0.3664441042,       2.734355346,       527.5332883,      -2.895514649,       3.663421121
          0,           0,         407,      -2.757598212,     -0.4806815333,     -0.3633737759,       2.740577497,       526.6367995,      -2.886012384,       3.659852632
          0,           0,         408,      -2.754447997,     -0.4774373567,     -0.3595606255,        2.74549031,       525.7392577,      -2.873016286,       3.656973275
          0,           0,         409,      -2.753576879,     -0.4749357884,     -0.3542324774,       2.747643622,       524.8677116,      -2.855209319,       3.654841642
          0,           0,         410,      -2.754991277,     -0.4722609295,     -0.3465057739,       2.746733659,        524.095706,      -2.832781633,       3.652733757
          0,           0,         411,      -2.757723532,     -0.4689211632,     -0.3369459307,       2.743862519,       523.3820673,      -2.805966668,       3.651222435
          0,           0,         412,      -2.759780144,      -0.463459334,     -0.3250476382,       2.742917491,       522.7302074,      -2.773750137,       3.652257089
          0,           0,         413,      -2.760405617,     -0.4511890704,     -0.3181320459,       2.742445065,       522.1868407,      -2.732292793,        3.65823718
          0,           0,         414,      -2.760022481,     -0.4453297162,      -0.310163582,       2.743668743,       521.7065122,       -2.68101902,       3.673712438
          0,           0,         415,      -2.757751345,     -0.4337651123,     -0.3020066468,       2.747914352,       521.2866042,      -2.617808634,       3.701781666
          0,           0,         416,      -2.754074549,     -0.4211190996,     -0.2929290475,       2.754369374,       520.9243414,      -2.543499075,       3.753389099
          0,           0,         417,      -2.749361611,     -0.4092128053,     -0.2829958604,       2.762185627,       520.6292918,      -2.463164484,       3.838827287
          0,           0,         418,      -2.743848001,     -0.3964558841,     -0.2728691692,       2.770991832,       520.3747746,      -2.383060269,       3.951893916
          0,           0,         419,      -2.737588319,     -0.3859687701,     -0.2608361171,       2.781170866,       520.1508619,      -2.309743724,       4.065593897
          0,           0,         420,      -2.730871444,     -0.3766823808,     -0.2492386375,       2.791434048,       519.9475184,      -2.244659847,       4.202572507
          0,           0,         421,      -2.722863488,     -0.3653200283,     -0.2351035278,       2.804223126,       519.7536912,      -2.192888163,       4.308533418
          0,           0,         422,       -2.71407184,      -0.353055806,      -0.219909134,       2.817703026,       519.5580105,      -2.150681548,       4.400669051
          0,           0,         423,      -2.704055808,     -0.3404132576,     -0.2015418804,       2.833328088,       519.3494369,      -2.116607772,        4.44863862
          0,           0,         424,      -2.691740302,     -0.3206400155,      -0.179801759,       2.851597382,       519.1176992,       -2.08426949,       4.382437239
          0,           0,         425,      -2.679036053,     -0.3005378139,     -0.1566195568,       2.870674393,       518.8536635,      -2.051409107,       4.329570677
          0,           0,         426,      -2.665804914,     -0.2823408424,     -0.1320721607,       2.890220051,       518.5651138,      -2.016387932,       4.316268152
          0,           0,         427,      -2.651885458,     -0.2635191245,      -0.106376127,        2.91075348,       518.2446673,      -1.981219129,       4.319935298
          0,           0,         428,      -2.637770671,     -0.2466713641,    -0.08195548174,       2.931338783,        517.878945,      -1.947600085,       4.322750837
          0,           0,         429,      -2.623594416,     -0.2335442704,    -0.05784130163,       2.952075753,       517.4657031,      -1.918089554,       4.319627419
          0,           0,         430,      -2.608819259,     -0.2199288696,    -0.03401605912,       2.973301822,       517.0043819,      -1.890786074,       4.312784004
          0,           0,         431,      -2.593822098,     -0.2055313331,    -0.01159367799,        2.99425008,       516.4984818,      -1.864691179,       4.302635049
          0,           0,         432,      -2.576966964,     -0.1801398972,     0.01086943023,       3.016863605,       515.9780416,      -1.836814048,       4.282004854
          0,           0,         433,      -2.562200009,     -0.1695207994,     0.03117994164,       3.035984897,        515.416044,      -1.804305838,       4.261755947
          0,           0,         434,      -2.546769802,      -0.153366151,     0.05058018398,       3.055294591,       514.8162501,      -1.762855067,       4.247969623
          0,           0,         435,      -2.524435922,     -0.1104240597,     0.07513937047,       3.081304208,       514.1832018,      -1.712213948,       4.249544986
          0,           0,         436,      -2.510606132,     -0.1060667505,     0.09592697885,       3.098906702,        513.527625,      -1.659487077,       4.263716554
          0,           0,         437,       -2.49331616,    -0.09230818895,       0.122047165,       3.120676817,       512.8700099,      -1.608862947,       4.279567852
          0,           0,         438,      -2.474171532,     -0.0750339564,      0.1495091565,       3.144003218,       512.1930741,      -1.554058433,       4.299583888
          0,           0,         439,      -2.453948315,    -0.05711189579,      0.1768045362,       3.168323253,       511.5021612,       -1.49805085,        4.32111172
          0,           0,         440,      -2.434140317,    -0.03999110767,      0.2022474746,        3.19173814,       510.8022559,      -1.436297525,       4.342776726
          0,           0,         441,      -2.414943116,     -0.0242502279,      0.2271186706,       3.214594457,       510.0981375,      -1.375652656,       4.365284356
          0,           0,         442,      -2.396542129,    -0.01001047521,       0.251544562,       3.236897941,       509.3982677,      -1.316234682,        4.38603722
          0,           0,         443,       -2.37891022,    0.003899473799,      0.2754419024,       3.258673072,         508.71405,      -1.257242541,       4.410286367
          0,           0,         444,      -2.361521951,     0.01810545954,      0.3000600998,       3.281192004,       508.0356031,      -1.199436513,       4.432225792
          0,           0,         445,      -2.345163158,     0.03365519833,      0.3232844034,       3.303027825,        507.365458,      -1.137636101,       4.455712224
          0,           0,         446,      -2.329210043,     0.04893259044,      0.3469063921,       3.325157465,       506.7053339,       -1.07748519,       4.476550093
          0,           0,         447,      -2.314676961,     0.06494595428,       0.368503897,       3.345440156,       506.0561474,      -1.016773509,       4.500499114
          0,           0,         448,      -2.298152974,     0.08372968846,      0.3952089684,       3.369729864,       505.4180612,     -0.9549127306,       4.528096377
          0,           0,         449,      -2.285563343,     0.09865117908,      0.4136961129,       3.387524635,       504.7905658,     -0.8931947743,       4.555529919
          0,           0,         450,      -2.272923346,      0.1154559304,      0.4312757833,       3.405512659,       504.1725865,     -0.8269641283,       4.585970558
          0,           0,         451,      -2.259572939,      0.1326682131,      0.4494855237,       3.425212226,       503.5692156,     -0.7552324859,       4.618183847
          0,           0,         452,      -2.248526831,      0.1479264588,      0.4632118696,       3.442054581,       502.9757806,     -0.6855536576,       4.652793457
          0,           0,         453,      -2.235076917,      0.1639287403,      0.4810740509,       3.462535606,         502.38585,     -0.6154526148,        4.68750778
          0,           0,         454,      -2.226702465,      0.1760453699,       0.490201561,       3.475994903,       501.7970714,     -0.5482113027,       4.722353216
          0,           0,         455,      -2.215522406,      0.1902576012,      0.5044194119,       3.494432667,       501.2070586,     -0.4847099823,       4.759910712
          0,           0,         456,      -2.201760285,      0.2075845026,      0.5209278235,       3.516518836,       500.6132701,     -0.4236386957,       4.799422294
          0,           0,         457,      -2.189443033,      0.2229598509,      0.5312897038,       3.536081435,       501.0035554,     -0.3630980695,       4.839556488
          0,           0,         458,      -2.176765094,      0.2365361859,      0.5418275648,       3.556410462,       518.9136417,     -0.3054704409,       4.880953855
          0,           0,         459,      -2.166862822,      0.2471143978,      0.5493633709,       3.573762626,       536.2452296,     -0.2489265155,       4.917403358
          0,           0,         460,      -2.158740508,      0.2581684236,      0.5565995794,       3.589685141,        552.669996,     -0.1963989924,       4.944218668
          0,           0,         461,      -2.155039938,      0.2671431129,      0.5600679603,       3.600187451,       568.9950073,     -0.1466469271,       4.964481423
          0,           0,         462,      -2.156281334,      0.2728271909,      0.5615706717,       3.603421015,       584.6296881,    -0.09796822234,       4.985952237
          0,           0,         463,      -2.161060958,       0.272961612,      0.5635061536,       3.599629893,       599.9338295,    -0.05231552806,       5.009620096
          0,           0,         464,      -2.166160023,      0.2728973516,      0.5657494068,       3.593641153,       612.4376597,   -0.007006823281,       5.037712576
          0,           0,         465,      -2.168752658,      0.2721896025,      0.5693992037,       3.589039668,        623.270592,     0.03517700129,       5.067438016
          0,           0,         466,      -2.171038794,      0.2703850852,      0.5706892228,        3.58414489,       632.0707871,     0.07846312054,       5.091561969
          0,           0,         467,      -2.169837569,      0.2693098917,       0.574352872,       3.583344841,       639.8816191,      0.1216847293,       5.116835273
          0,           0,         468,        -2.1675601,      0.2697407036,      0.5777280638,       3.583861747,       645.6218982,      0.1645526604,       5.138398574
          0,           0,         469,      -2.164532931,       0.272959554,      0.5811586327,        3.58554747,       651.5163169,      0.2083021893,       5.154805328
          0,           0,         470,      -2.158600765,      0.2777341786,      0.5869813606,         3.5912703,       655.8115102,      0.2520032936,       5.176903439
          0,           0,         471,      -2.153175971,      0.2841124664,       0.590485133,       3.596945935,       659.4846331,      0.2964319208,       5.201202862
          0,           0,         472,      -2.144861242,      0.2910736329,      0.5968243511,       3.607045968,       667.8658573,      0.3387758762,       5.226185067
          0,           0,         473,      -2.137407078,      0.2983162195,      0.6006208296,       3.616977942,       672.5835274,      0.3769132301,        5.24870537
          0,           0,         474,      -2.128703317,      0.3046329683,      0.6059662385,       3.628859267,       680.3423732,      0.4103199603,       5.262258594
          0,           0,         475,      -2.120073586,      0.3091110883,      0.6104904312,        3.64124409,       675.9656752,      0.4411533072,       5.271896158
          0,           0,         476,      -2.112379361,      0.3109066638,      0.6138172577,       3.652711316,        683.619892,      0.4733876387,       5.288189203
          0,           0,         477,       -2.10486877,      0.3074880373,      0.6186857761,       3.662928785,       681.5230786,      0.5109814997,        5.31147789
          0,           0,         478,      -2.099090274,       0.299648297,      0.6215101886,       3.671120969,        693.230584,      0.5518264606,         5.3443588
          0,           0,         479,      -2.093318411,      0.2864423697,      0.6255154461,       3.677523888,       707.6718915,      0.5964439268,       5.384666233
          0,           0,         480,      -2.088868095,      0.2713501635,      0.6287994775,        3.67987527,       718.6498169,      0.6409856826,       5.419579305
          0,           0,         481,      -2.084076898,      0.2567560565,      0.6305354573,       3.679847363,       723.1737775,      0.6856973212,       5.448707395
          0,           0,         482,      -2.079293294,      0.2459714832,      0.6316470843,       3.677345938,       711.5536142,      0.7220215105,       5.444657723
          0,           0,         483,      -2.073948724,      0.2405728063,      0.6324942479,       3.682440852,       691.7226809,      0.7606167311,       5.424968601
          0,           0,         484,      -2.068553254,      0.2405361539,      0.6339762704,       3.692520274,       677.9351658,      0.8069954088,       5.414146753
          0,           0,         485,      -2.066879433,      0.2367302261,      0.6326196155,       3.699146274,       673.1067172,        0.85650015,       5.431111272
          0,           0,         486,      -2.066513277,      0.2326567875,       0.634629436,       3.703153642,       669.5988945,      0.8996353068,       5.463931685
          0,           0,         487,      -2.068935117,      0.2281381439,      0.6334280796,       3.702756331,       662.5644549,      0.9283467487,        5.49599681
          0,           0,         488,      -2.070108549,      0.2244130823,      0.6323701183,       3.700508129,       654.7091451,      0.9408032676,       5.531779671
          0,           0,         489,       -2.07284946,      0.2197519655,      0.6314416598,       3.693460237,       649.7765524,      0.9342483568,       5.534033026
          0,           0,         490,      -2.069621267,      0.2213925415,      0.6337641202,       3.695372502,       640.4457893,      0.9210979749,        5.51016348
          0,           0,         491,      -2.064969621,      0.2067957887,      0.6338821284,       3.703995903,       635.9905415,      0.9225699146,       5.490017413
          0,           0,         492,      -2.059702837,      0.1868098373,       0.634374906,       3.713421024,       649.1759999,      0.9476885642,       5.490877151
          0,           0,         493,      -2.055449878,      0.1643211672,      0.6344734579,       3.720668948,       665.7920962,       1.002958166,       5.513382554
          0,           0,         494,      -2.052545907,      0.1214221281,      0.6354279367,       3.724665834,       678.2145189,        1.06664521,       5.545136177
          0,           0,         495,      -2.049300342,     0.07210095053,      0.6352835981,        3.72685765,       681.4535993,       1.123259543,       5.579397099
          0,           0,         496,      -2.044999657,       0.020859181,      0.6343733822,       3.727054738,       669.4357615,        1.14255113,       5.602786858
          0,           0,         497,      -2.039009652,    -0.02200641186,      0.6340831591,        3.73065026,        670.232738,       1.102967664,       5.600875662
          0,           0,         498,      -2.030575229,    -0.04795977666,      0.6321715639,       3.742298032,       673.6318423,       1.025571218,       5.579076535
